input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Mr.+Shawarma+Pacific+Beach/data=!4m7!3m6!1s0x80dc01800ebde6cd:0xf4615770a7c6e7b1!8m2!3d32.7978539!4d-117.2507722!16s%2Fg%2F11v0x20td9!19sChIJzea9DoAB3IARsefGp3BXYfQ?authuser=0&hl=en&rclk=1,Mr. Shawarma Pacific Beach,Restaurant,"1050 Garnet Ave ste b, San Diego, CA 92109","{""Tuesday"":[""11 AM–2 AM""]}",{},http://www.mrshawarmasd.com/,(619) 750-3073,"QPXX+4M San Diego, California",0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.797854,-117.250772,17609452159358134193,,,,https://lh3.googleusercontent.com/p/AF1QipPwkuHRIwCuAkOXt11FRMJfjVTUQwq2RA3EAaDa=w408-h342-k-no,America/Los_Angeles,,0x80dc01800ebde6cd:0xf4615770a7c6e7b1,ChIJzea9DoAB3IARsefGp3BXYfQ,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""115713763302700597436"",""name"":""Mr. Shawarma Pacific Beach (Owner)"",""link"":""https://www.google.com/maps/contrib/115713763302700597436""}","{""borough"":""Pacific Beach"",""street"":""1050 Garnet Ave ste b"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Haole+Shack/data=!4m7!3m6!1s0x80dc01d207f1d13b:0xc3c2e5217665249f!8m2!3d32.7942923!4d-117.2557047!16s%2Fg%2F11ln0mz0qq!19sChIJO9HxB9IB3IARnyRldiHlwsM?authuser=0&hl=en&rclk=1,Haole Shack,Hamburger restaurant,"707 Grand Ave, San Diego, CA 92109","{""Tuesday"":[""12–10 PM""]}",{},https://www.haoleshack.com/,(619) 604-9433,"QPVV+PP San Diego, California",0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.794292,-117.255705,14106088914760836255,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAshcD0Q5q6nNkp0K7jy5WtbwAiZu9l9aclFDMR_BbRNjzshinjKYcCO-mfl_W-_VJNLfMPnd4xWA51ePk0DH6qqglC9MjHv0T_U0lBwoDviII9i3tm2OsD7SCRfiDmnVlEsz_ZSm6Lnnw=w408-h306-k-no,America/Los_Angeles,,0x80dc01d207f1d13b:0xc3c2e5217665249f,ChIJO9HxB9IB3IARnyRldiHlwsM,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""114823462375484748321"",""name"":""Haole Shack (Owner)"",""link"":""https://www.google.com/maps/contrib/114823462375484748321""}","{""borough"":""Pacific Beach"",""street"":""707 Grand Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Baja+Beach+Cafe/data=!4m7!3m6!1s0x80dc01ed8b123feb:0x374655758194cd38!8m2!3d32.7933355!4d-117.2556314!16s%2Fg%2F1q62mn67g!19sChIJ6z8Si-0B3IAROM2UgXVVRjc?authuser=0&hl=en&rclk=1,Baja Beach Cafe,Mexican restaurant,"701 Thomas Ave, San Diego, CA 92109","{""Tuesday"":[""8 AM–12:30 AM""]}",{},http://www.bajabeachcafe.com/,(858) 230-6315,"QPVV+8P San Diego, California",0,4.200000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.793335,-117.255631,3982964883629329720,,"Lively boardwalk hot spot offering a menu of fish tacos, burgers, sandwiches, burritos, and specialty margaritas.",,https://lh3.googleusercontent.com/p/AF1QipOlIjOCRQ748BIYg2wxwVoKuQGr0nDIM5gM4gQb=w408-h408-k-no,America/Los_Angeles,,0x80dc01ed8b123feb:0x374655758194cd38,ChIJ6z8Si-0B3IAROM2UgXVVRjc,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""111940979894362179195"",""name"":""Baja Beach Cafe (Owner)"",""link"":""https://www.google.com/maps/contrib/111940979894362179195""}","{""borough"":""Pacific Beach"",""street"":""701 Thomas Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Pita+Bowl/data=!4m7!3m6!1s0x80dc01ede08f6789:0xd2edc1e0f03888d1!8m2!3d32.7854959!4d-117.2529857!16s%2Fg%2F11xl4dk39n!19sChIJiWeP4O0B3IAR0Yg48ODB7dI?authuser=0&hl=en&rclk=1,Pita Bowl,Mediterranean restaurant,"3833 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""11 AM–8 PM""]}",{},https://thepitabowl.com/,(858) 210-9524,"QPPW+5R San Diego, California",0,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.785496,-117.252986,15199017489292363985,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnu8Hee25a7k57zLKoRpJiDRcA3es8Q6u_TfZeqlRTNTb3l8O2wChg1GnEunDOF89Txkf2W0Kd3yEf-G17agkPgvA1e5d6oc6B8RUdEXx7gP1rOv8WhgrQ7k1-i7aw9dAvhulwPnVtakeg=w408-h306-k-no,America/Los_Angeles,,0x80dc01ede08f6789:0xd2edc1e0f03888d1,ChIJiWeP4O0B3IAR0Yg48ODB7dI,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""103403816254141447478"",""name"":""Pita Bowl (Owner)"",""link"":""https://www.google.com/maps/contrib/103403816254141447478""}","{""borough"":""Mission Beach"",""street"":""3833 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/The+Fishery/data=!4m7!3m6!1s0x80dc0190168f08cb:0x61ef95b325f2e5e3!8m2!3d32.8066072!4d-117.2548066!16s%2Fg%2F1tklqvl9!19sChIJywiPFpAB3IAR4-XyJbOV72E?authuser=0&hl=en&rclk=1,The Fishery,Seafood restaurant,"5040 Cass St, San Diego, CA 92109","{""Tuesday"":[""Closed""]}",{},http://www.thefishery.com/,(858) 272-9985,"RP4W+J3 San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.806607,-117.254807,7057023737781216739,,"Market-fresh sushi & entrees, plus a seafood market inside a midcentury, brick-&-mortar warehouse.",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofwC5TwrTzMyCRcBk-R8zS6x5EUc-h3_UacbIOmajOzgGzgNkxmL3HIzy-VD3XY_Gcq4eliUwTsZdQ0exlHdAUu6i-EWx1ovyEJcf_xxYBcXNndvjLkwwrHTxckI34a58Tzvn-=w408-h544-k-no,America/Los_Angeles,,0x80dc0190168f08cb:0x61ef95b325f2e5e3,ChIJywiPFpAB3IAR4-XyJbOV72E,[],"[{""link"":""/url?q=https://www.opentable.com/restaurant/profile/33856%3Fref%3D1068\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwj-_vaPg9CSAxUbqpUCHbjjBiUQ2ZABCBUoEA\u0026usg=AOvVaw1TKXJpM7InHhyXuxG3BBwG"",""source"":""opentable.com""},{""link"":""https://www.google.com/maps/reserve/v/dine/c/PvcVjk5WFso?source=pa\u0026opi=79508299"",""source"":""google.com""}]",null,"{""link"":"""",""source"":""""}","{""id"":""105392400208039009537"",""name"":""The Fishery (Owner)"",""link"":""https://www.google.com/maps/contrib/105392400208039009537""}","{""borough"":""Pacific Beach"",""street"":""5040 Cass St"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/The+Mission+-+Mission+Beach/data=!4m7!3m6!1s0x80dc01e454d94a2f:0x9b68626f9afa87c2!8m2!3d32.78467!4d-117.252675!16s%2Fg%2F1vd3w2fx!19sChIJL0rZVOQB3IARwof6mm9iaJs?authuser=0&hl=en&rclk=1,The Mission - Mission Beach,Breakfast restaurant,"3795 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""7 AM–1:30 PM""]}",{},http://themissionsd.com/,(858) 488-9060,"QPMW+VW San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.784670,-117.252675,11198308704937740226,,Popular eatery serving Asian-Latin fusion fare with an international twist in a laid-back setting.,,https://lh3.googleusercontent.com/p/AF1QipNTx8ckOp3qiseUnmX_fI8spwdMxcEOivR4Wced=w408-h408-k-no,America/Los_Angeles,,0x80dc01e454d94a2f:0x9b68626f9afa87c2,ChIJL0rZVOQB3IARwof6mm9iaJs,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""105512271629648082120"",""name"":""The Mission - Mission Beach (Owner)"",""link"":""https://www.google.com/maps/contrib/105512271629648082120""}","{""borough"":""Mission Beach"",""street"":""3795 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/The+Food+Box/data=!4m7!3m6!1s0x80dc012460d7c23d:0x6cf9c8c8c326b949!8m2!3d32.7974546!4d-117.2521246!16s%2Fg%2F11tkb62djg!19sChIJPcLXYCQB3IARSbkmw8jI-Ww?authuser=0&hl=en&rclk=1,The Food Box,Hamburger restaurant,"978 Garnet Ave, San Diego, CA 92109","{""Tuesday"":[""11 AM–10 PM""]}",{},https://www.tfbburgers.com/,(858) 352-6095,"QPWX+X5 San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.797455,-117.252125,7852528189890279753,,,,https://lh3.googleusercontent.com/p/AF1QipM1OeXiehBY9mIzFXlmoQigoEBexVtC_TANPAPw=w408-h408-k-no,America/Los_Angeles,,0x80dc012460d7c23d:0x6cf9c8c8c326b949,ChIJPcLXYCQB3IARSbkmw8jI-Ww,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""102871563683889945252"",""name"":""The Food Box (Owner)"",""link"":""https://www.google.com/maps/contrib/102871563683889945252""}","{""borough"":""Pacific Beach"",""street"":""978 Garnet Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Assistive hearing loop"",""enabled"":true},{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Birrieria+%26+Taqueria+La+Huasteca/data=!4m7!3m6!1s0x80dc0130ed3ad2ff:0xa6ab883dd51a87e1!8m2!3d32.8087806!4d-117.2578811!16s%2Fg%2F11ptwllhvl!19sChIJ_9I67TAB3IAR4Yca1T2Iq6Y?authuser=0&hl=en&rclk=1,Birrieria & Taqueria La Huasteca,Mexican restaurant,"865 Turquoise St, San Diego, CA 92109","{""Tuesday"":[""10 AM–8 PM""]}",{},https://birrieriaandtaquerialahuasteca.site/,(858) 203-3902,"RP5R+GR San Diego, California",0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.808781,-117.257881,12009842630463227873,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweraB0MBrfGGjqSodluvxvcjWQZHkD-FOrB-0RaYSCMvHi-aes6ryKjf1OgiXcbvBUZxtxFxds4R8xy6fW-uaFFtwrdg7pDtybZMYXFCiPXv8QcnaR7OfmebctsWbp7JcNSpgIlVSPXFMrg=w426-h240-k-no,America/Los_Angeles,,0x80dc0130ed3ad2ff:0xa6ab883dd51a87e1,ChIJ_9I67TAB3IAR4Yca1T2Iq6Y,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""111607748992160716464"",""name"":""Birrieria \u0026 Taqueria La Huasteca (Owner)"",""link"":""https://www.google.com/maps/contrib/111607748992160716464""}","{""borough"":""Pacific Beach"",""street"":""865 Turquoise St"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Dave%27s+Hot+Chicken/data=!4m7!3m6!1s0x80dc01887d12d4ef:0x9686c8c77fdfc3e!8m2!3d32.7972729!4d-117.2514938!16s%2Fg%2F11jg5t_wtm!19sChIJ79QSfYgB3IARPvz9d4xsaAk?authuser=0&hl=en&rclk=1,Dave's Hot Chicken,Chicken restaurant,"1001 Garnet Ave, San Diego, CA 92109","{""Tuesday"":[""11 AM–1 AM""]}",{},https://restaurants.daveshotchicken.com/ca/san-diego/best-hot-chicken-sandwich-on-garnet-ave-pacific-beach/?utm_campaign=google_maps&utm_medium=organic&utm_source=google&utm_content=website&utm_keyword=1004,(858) 246-6640,"QPWX+WC San Diego, California",0,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.797273,-117.251494,677911094483614782,,,,https://lh3.googleusercontent.com/p/AF1QipMkra_AMijzZxlfyhjzoqCatnkQmOPcXDZbtl_j=w408-h272-k-no,America/Los_Angeles,,0x80dc01887d12d4ef:0x9686c8c77fdfc3e,ChIJ79QSfYgB3IARPvz9d4xsaAk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""116853323891207856554"",""name"":""Dave's Hot Chicken (Owner)"",""link"":""https://www.google.com/maps/contrib/116853323891207856554""}","{""borough"":""Pacific Beach"",""street"":""1001 Garnet Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Bare+Back+Grill/data=!4m7!3m6!1s0x80dc018d60b97c31:0xbe8e6870f6c79aa1!8m2!3d32.7982699!4d-117.2562329!16s%2Fg%2F1vzg2jkm!19sChIJMXy5YI0B3IARoZrH9nBojr4?authuser=0&hl=en&rclk=1,Bare Back Grill,Bar & grill,"4640 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""11 AM–9 PM""]}",{},http://www.barebackgrill.com/,(858) 274-7117,"QPXV+8G San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.798270,-117.256233,13731027148285123233,,"Artisanal burgers, pints & sides in a kitschy, wood-heavy setting with a New Zealand motif.",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAU3MFVt5FUs-W69qUZuduPqzdbHwS65ajCJ75I8a1UlqAV_qIn6ynvCbvd2vqSS2QCQ1o7wzAm-f7t5stKUxVxv1_dDbDHgmgVn-lDX0-CbjKlaTRKGgNRE5b-52SIf2vAM0jn9EvLwQp=w408-h306-k-no,America/Los_Angeles,,0x80dc018d60b97c31:0xbe8e6870f6c79aa1,ChIJMXy5YI0B3IARoZrH9nBojr4,[],"[{""link"":""/url?q=https://www.opentable.com/restaurant/profile/1243903%3Fref%3D1068\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwjn_5aTg9CSAxVEpZUCHX5GLigQ2ZABCBooEw\u0026usg=AOvVaw3xS4TDnuT8brCPDVB0Hc7m"",""source"":""opentable.com""},{""link"":""https://www.google.com/maps/reserve/v/dine/c/MPq021RBVAQ?source=pa\u0026opi=79508299"",""source"":""google.com""}]",null,"{""link"":"""",""source"":""""}","{""id"":""112475012501328315045"",""name"":""Bare Back Grill (Owner)"",""link"":""https://www.google.com/maps/contrib/112475012501328315045""}","{""borough"":""Pacific Beach"",""street"":""4640 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Tavern+at+the+Beach/data=!4m7!3m6!1s0x80dc01eb37514d83:0x358745da5581e5a5!8m2!3d32.7984835!4d-117.2480883!16s%2Fg%2F1tg6v_61!19sChIJg01RN-sB3IARpeWBVdpFhzU?authuser=0&hl=en&rclk=1,Tavern at the Beach,Sports bar,"1200 Garnet Ave, San Diego, CA 92109","{""Tuesday"":[""2 PM–2 AM""]}",{},http://tavernatthebeach.com/,(858) 272-6066,"QQX2+9Q San Diego, California",0,4.300000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.798483,-117.248088,3857128409905882533,,"Lively mainstay draws crowds indoors or on the coveted patio for beers, bar grub & dancing at night.",,https://lh3.googleusercontent.com/p/AF1QipOYJ7Qapd46QV4SqrckHrR6cfTq7n_YCoiJZhX3=w408-h611-k-no,America/Los_Angeles,,0x80dc01eb37514d83:0x358745da5581e5a5,ChIJg01RN-sB3IARpeWBVdpFhzU,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""101270351980358471533"",""name"":""Tavern at the Beach (Owner)"",""link"":""https://www.google.com/maps/contrib/101270351980358471533""}","{""borough"":""Pacific Beach"",""street"":""1200 Garnet Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Mike%27s+Red+Tacos/data=!4m7!3m6!1s0x80dc016afd72c83f:0xa6b0123815264bde!8m2!3d32.8215556!4d-117.1834192!16s%2Fg%2F11t6tz14cc!19sChIJP8hy_WoB3IAR3ksmFTgSsKY?authuser=0&hl=en&rclk=1,Mike's Red Tacos,Mexican restaurant,"4310 Genesee Ave #105-106, San Diego, CA 92117","{""Tuesday"":[""11 AM–11 PM""]}",{},https://mikesredtacos.com/?utm_source=local-listings&utm_medium=directories&utm_campaign=click-track-marketing,(858) 737-4299,"RRC8+JJ San Diego, California",0,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.821556,-117.183419,12011120238279412702,,,,https://lh3.googleusercontent.com/p/AF1QipOvFjJ8X9-4eSvzjlCiWsoGKgiGsvtkTVdwjzBH=w408-h632-k-no,America/Los_Angeles,,0x80dc016afd72c83f:0xa6b0123815264bde,ChIJP8hy_WoB3IAR3ksmFTgSsKY,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""116695908247660106742"",""name"":""Mike's Red Tacos (Owner)"",""link"":""https://www.google.com/maps/contrib/116695908247660106742""}","{""borough"":""Clairemont Mesa West"",""street"":""4310 Genesee Ave #105-106"",""city"":""San Diego"",""postal_code"":""92117"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Sauced+Pizzeria/data=!4m7!3m6!1s0x80dc010e823a97dd:0x6f7dd963bff7592d!8m2!3d32.799472!4d-117.240507!16s%2Fg%2F11sgyvdfy3!19sChIJ3Zc6gg4B3IARLVn3v2PZfW8?authuser=0&hl=en&rclk=1,Sauced Pizzeria,Pizza restaurant,"4475 Ingraham St, San Diego, CA 92109","{""Tuesday"":[""Closed""]}",{},https://saucedpizzeriapb.com/?utm_source=google,(858) 203-7135,"QQX5+QQ San Diego, California",0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.799472,-117.240507,8033816332744481069,,,,https://lh3.googleusercontent.com/p/AF1QipNuaaydzFq9IBIdXC7jXZN6AazJxoXYJfhhEPw3=w456-h240-k-no,America/Los_Angeles,,0x80dc010e823a97dd:0x6f7dd963bff7592d,ChIJ3Zc6gg4B3IARLVn3v2PZfW8,[],"[{""link"":""/url?q=https://tmt.spotapps.co/reservations%3Fspot_id%3D201256%26source%3Dgoogle%26rwg_token%3DAFd1xnEHumo6buOLVJenXqO9XKlu5dTbPidlEFTxJb8-OojosBQJdb_Bx0XNAgSCvPKNp0DL8d_H7doLL3BlQvFQrN4Gg9FcIvcaGs1LNot4Jh34oMRPxgw%253D\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwi255-Vg9CSAxXSlZUCHTsMMEQQ2ZABCB8oFg\u0026usg=AOvVaw2gE3IqPzOzKeX82rt9BUFJ"",""source"":""spotapps.co""}]",null,"{""link"":"""",""source"":""""}","{""id"":""107265117946936418733"",""name"":""Sauced Pizzeria (Owner)"",""link"":""https://www.google.com/maps/contrib/107265117946936418733""}","{""borough"":""Pacific Beach"",""street"":""4475 Ingraham St"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Leilani%27s+Cafe/data=!4m7!3m6!1s0x80dc019aa68eb65f:0xe3e1b0d97ea72c18!8m2!3d32.8079283!4d-117.2549276!16s%2Fg%2F1264h52ch!19sChIJX7aOppoB3IARGCynftmw4eM?authuser=0&hl=en&rclk=1,Leilani's Cafe,Cafe,"5109 Cass St, San Diego, CA 92109","{""Tuesday"":[""7 AM–2 PM""]}",{},https://leilaniscafe.com/,(858) 361-1280,"RP5W+52 San Diego, California",0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.807928,-117.254928,16420600164548815896,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0-_eTLodYKuV_RT6cT0pLwvI1HUmVisrLqQvLe781BkEpZ1CtItrCxkEXoDISblOU2sK7YHnYRLQco_OCrOppcPLqnxDv04YsWgLXM6EFB7DRben5Qi8_abGEXwDRbPeaiGimRbDhuDnp=w408-h306-k-no,America/Los_Angeles,,0x80dc019aa68eb65f:0xe3e1b0d97ea72c18,ChIJX7aOppoB3IARGCynftmw4eM,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""118173555656029969298"",""name"":""Leilani's Cafe (Owner)"",""link"":""https://www.google.com/maps/contrib/118173555656029969298""}","{""borough"":""Pacific Beach"",""street"":""5109 Cass St"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Woody%27s+Breakfast+And+Burgers/data=!4m7!3m6!1s0x80dc01ee1a3e458b:0x1d616a5141326072!8m2!3d32.7910952!4d-117.2550868!16s%2Fg%2F11r908t8x!19sChIJi0U-Gu4B3IARcmAyQVFqYR0?authuser=0&hl=en&rclk=1,Woody's Breakfast And Burgers,Cafe,"4111 Ocean Blvd, San Diego, CA 92109","{""Tuesday"":[""7 AM–7 PM""]}",{},https://www.woodyssd.com/,(858) 273-9663,"QPRV+CX San Diego, California",0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.791095,-117.255087,2117090197059559538,,"Sandwiches, tacos & smoothies are offered by this laid-back beach restaurant with outdoor seating.",,https://lh3.googleusercontent.com/p/AF1QipNWOugnSW4recBpqdQrh2KJPgrIuDo9mlARGK6K=w408-h511-k-no,America/Los_Angeles,,0x80dc01ee1a3e458b:0x1d616a5141326072,ChIJi0U-Gu4B3IARcmAyQVFqYR0,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""105355885102549418688"",""name"":""Woody's Breakfast And Burgers (Owner)"",""link"":""https://www.google.com/maps/contrib/105355885102549418688""}","{""borough"":""Pacific Beach"",""street"":""4111 Ocean Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
